,column_complete,column_empty,highest_column_sum,highest_max_column,highest_max_row,highest_max_subgrid,highest_occ_puzzle,highest_row_sum,highest_subgrid_sum,iqr_puzzle,largest_column,largest_row,largest_subgrid,least_column_sum,least_condition_bin,least_condition_for_solution,least_highest_column,least_highest_row,least_highest_subgrid,least_max_column,least_max_row,least_max_subgrid,least_row_sum,least_subgrid_sum,lowest_occ_puzzle,max_clique,max_degree,max_num_edges,max_occurence,maxmissing_num_edges,maxratio_row,mean_add,mean_mul,mean_puzzle,min_occurence,minmax_column,minmax_row,minmax_subgrid,minratio_column,minratio_row,minratio_subgrid,missing_domain,missing_nodes,multiply_size,name_puzzle,num_domain,num_nodes,occ_max,occ_min,order_puzzle,percent_puzzle,puzzle_diagonal,range_max_clique,rangeminmax_subgrid,rangemintotalsubgrid,row_complete,row_empty,sd_column_add,sd_row_add,sd_subgrid_add,sdsize_row,sdsizesubgrid,set_cover,size_diagonal,size_puzzle,smallest_column,smallest_row,smallest_subgrid,subgrids_complete,subgrids_empty,sum_puzzle,sum_ratio_puzzle,total_edges,flatintvarschuf,flatintconstraintschuf,flattimechuf,comtime,algo
10,2.0,0.0,45.0,1.0,1.0,1.0,4.0,45.0,45.0,6.0,9.0,9.0,9.0,15.0,1.0,9.0,0.3333333333333333,0.5777777777777777,0.5555555555555556,0.3333333333333333,0.5777777777777777,0.5555555555555556,26.0,25.0,3.0,9.0,20.0,660.0,4.0,150.0,1.0,45.0,362880.0,4.08641975308642,3.0,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.0,15.0,362880.0,benchmark_puzzles/benchmarks3x3/10/puzzle19.txt,9.0,66.0,9.0,6.0,3.0,81.48148148148148,0.0,0.0,4.0,0.0,1.0,0.0,12.684198393626964,10.509255180289633,10.561986345169906,1.0,1.3228756555322951,1.0,8.0,9.0,4.0,6.0,5.0,2.0,0.0,74.0,0.817283950617284,810.0,7.0,27.0,0.0330073,0.03323806923076923,chuf
11,3.0,0.0,45.0,1.0,1.0,1.0,2.0,45.0,45.0,5.0,9.0,9.0,9.0,34.0,1.0,9.0,0.7555555555555555,0.7333333333333333,0.8,0.7555555555555555,0.7333333333333333,0.8,33.0,36.0,1.0,9.0,20.0,740.0,6.0,70.0,1.0,45.0,362880.0,4.641975308641976,1.0,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.0,7.0,362880.0,benchmark_puzzles/benchmarks3x3/10/puzzle2.txt,9.0,74.0,9.0,7.0,3.0,91.35802469135805,1.0,0.0,2.0,0.0,5.0,0.0,4.864839839775475,5.686240703077327,4.654746681256313,1.092906420717,0.8333333333333333,1.0,9.0,9.0,7.0,6.0,7.0,4.0,0.0,29.0,0.928395061728395,810.0,4.0,27.0,0.0337267,0.034034392307692306,chuf
12,2.0,0.0,45.0,1.0,1.0,1.0,4.0,45.0,45.0,6.0,9.0,9.0,9.0,15.0,1.0,9.0,0.3333333333333333,0.5777777777777777,0.5555555555555556,0.3333333333333333,0.5777777777777777,0.5555555555555556,26.0,25.0,3.0,9.0,20.0,660.0,4.0,150.0,1.0,45.0,362880.0,4.08641975308642,3.0,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.0,15.0,362880.0,benchmark_puzzles/benchmarks3x3/10/puzzle20.txt,9.0,66.0,9.0,6.0,3.0,81.48148148148148,0.0,0.0,4.0,0.0,1.0,0.0,12.684198393626964,10.509255180289633,10.561986345169906,1.0,1.3228756555322951,1.0,8.0,9.0,4.0,6.0,5.0,2.0,0.0,74.0,0.817283950617284,810.0,7.0,27.0,0.0306333,0.03101791538461538,chuf
13,2.0,0.0,45.0,1.0,1.0,1.0,1.0,45.0,45.0,6.0,9.0,9.0,9.0,17.0,1.0,9.0,0.37777777777777777,0.5333333333333333,0.4666666666666667,0.37777777777777777,0.5333333333333333,0.4666666666666667,24.0,21.0,3.0,9.0,20.0,660.0,2.0,150.0,1.0,45.0,362880.0,4.024691358024692,3.0,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.0,15.0,362880.0,benchmark_puzzles/benchmarks3x3/10/puzzle3.txt,9.0,66.0,9.0,5.0,3.0,81.48148148148148,0.0,0.0,4.0,0.0,1.0,0.0,13.412266359153804,10.754843869934454,11.542193128787188,1.0,1.3228756555322951,1.0,8.0,9.0,4.0,6.0,5.0,2.0,0.0,79.0,0.8049382716049382,810.0,10.0,27.0,0.032247700000000004,0.03255539230769231,chuf
14,2.0,0.0,45.0,1.0,1.0,1.0,4.0,45.0,45.0,6.0,9.0,9.0,9.0,15.0,1.0,9.0,0.3333333333333333,0.5777777777777777,0.5555555555555556,0.3333333333333333,0.5777777777777777,0.5555555555555556,26.0,25.0,3.0,9.0,20.0,660.0,4.0,150.0,1.0,45.0,362880.0,4.08641975308642,3.0,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.0,15.0,362880.0,benchmark_puzzles/benchmarks3x3/10/puzzle4.txt,9.0,66.0,9.0,6.0,3.0,81.48148148148148,0.0,0.0,4.0,0.0,1.0,0.0,12.684198393626964,10.509255180289633,10.561986345169906,1.0,1.3228756555322951,1.0,8.0,9.0,4.0,6.0,5.0,2.0,0.0,74.0,0.817283950617284,810.0,5.0,27.0,0.033887,0.034040846153846165,chuf
15,2.0,0.0,45.0,1.0,1.0,1.0,4.0,45.0,45.0,6.0,9.0,9.0,9.0,15.0,1.0,9.0,0.3333333333333333,0.5777777777777777,0.5555555555555556,0.3333333333333333,0.5777777777777777,0.5555555555555556,26.0,25.0,3.0,9.0,20.0,660.0,4.0,150.0,1.0,45.0,362880.0,4.08641975308642,3.0,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.0,15.0,362880.0,benchmark_puzzles/benchmarks3x3/10/puzzle5.txt,9.0,66.0,9.0,6.0,3.0,81.48148148148148,0.0,0.0,4.0,0.0,1.0,0.0,12.684198393626964,10.509255180289633,10.561986345169906,1.0,1.3228756555322951,1.0,8.0,9.0,4.0,6.0,5.0,2.0,0.0,74.0,0.817283950617284,810.0,15.0,27.0,0.0313001,0.03137702307692308,chuf
16,2.0,0.0,45.0,1.0,1.0,1.0,4.0,45.0,45.0,6.0,9.0,9.0,9.0,15.0,1.0,9.0,0.3333333333333333,0.5777777777777777,0.5555555555555556,0.3333333333333333,0.5777777777777777,0.5555555555555556,26.0,25.0,3.0,9.0,20.0,660.0,4.0,150.0,1.0,45.0,362880.0,4.08641975308642,3.0,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.0,15.0,362880.0,benchmark_puzzles/benchmarks3x3/10/puzzle6.txt,9.0,66.0,9.0,6.0,3.0,81.48148148148148,0.0,0.0,4.0,0.0,1.0,0.0,12.684198393626964,10.509255180289633,10.561986345169906,1.0,1.3228756555322951,1.0,8.0,9.0,4.0,6.0,5.0,2.0,0.0,74.0,0.817283950617284,810.0,8.0,27.0,0.03358169999999998,0.03381246923076922,chuf
17,2.0,0.0,45.0,1.0,1.0,1.0,4.0,45.0,45.0,6.0,9.0,9.0,9.0,15.0,1.0,9.0,0.3333333333333333,0.5777777777777777,0.5555555555555556,0.3333333333333333,0.5777777777777777,0.5555555555555556,26.0,25.0,3.0,9.0,20.0,660.0,4.0,150.0,1.0,45.0,362880.0,4.08641975308642,3.0,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.0,15.0,362880.0,benchmark_puzzles/benchmarks3x3/10/puzzle7.txt,9.0,66.0,9.0,6.0,3.0,81.48148148148148,0.0,0.0,4.0,0.0,1.0,0.0,12.684198393626964,10.509255180289633,10.561986345169906,1.0,1.3228756555322951,1.0,8.0,9.0,4.0,6.0,5.0,2.0,0.0,74.0,0.817283950617284,810.0,10.0,27.0,0.0309565,0.03126419230769231,chuf
18,2.0,0.0,45.0,1.0,1.0,1.0,4.0,45.0,45.0,6.0,9.0,9.0,9.0,15.0,1.0,9.0,0.3333333333333333,0.5777777777777777,0.5555555555555556,0.3333333333333333,0.5777777777777777,0.5555555555555556,26.0,25.0,3.0,9.0,20.0,660.0,4.0,150.0,1.0,45.0,362880.0,4.08641975308642,3.0,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.0,15.0,362880.0,benchmark_puzzles/benchmarks3x3/10/puzzle8.txt,9.0,66.0,9.0,6.0,3.0,81.48148148148148,0.0,0.0,4.0,0.0,1.0,0.0,12.684198393626964,10.509255180289633,10.561986345169906,1.0,1.3228756555322951,1.0,8.0,9.0,4.0,6.0,5.0,2.0,0.0,74.0,0.817283950617284,810.0,8.0,27.0,0.0324388,0.032592646153846154,chuf
19,2.0,0.0,45.0,1.0,1.0,1.0,4.0,45.0,45.0,6.0,9.0,9.0,9.0,15.0,1.0,9.0,0.3333333333333333,0.5777777777777777,0.5555555555555556,0.3333333333333333,0.5777777777777777,0.5555555555555556,26.0,25.0,3.0,9.0,20.0,660.0,4.0,150.0,1.0,45.0,362880.0,4.08641975308642,3.0,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.0,15.0,362880.0,benchmark_puzzles/benchmarks3x3/10/puzzle9.txt,9.0,66.0,9.0,6.0,3.0,81.48148148148148,0.0,0.0,4.0,0.0,1.0,0.0,12.684198393626964,10.509255180289633,10.561986345169906,1.0,1.3228756555322951,1.0,8.0,9.0,4.0,6.0,5.0,2.0,0.0,74.0,0.817283950617284,810.0,8.0,27.0,0.0326028,0.03283356923076923,chuf
20,0.0,0.0,44.0,0.9777777777777776,0.9777777777777776,0.9777777777777776,4.0,44.0,44.0,6.0,8.0,8.0,8.0,15.0,1.0,9.0,0.3409090909090909,0.5909090909090909,0.3636363636363637,0.3333333333333333,0.5777777777777777,0.3555555555555556,26.0,16.0,2.0,8.0,20.0,600.0,5.0,210.0,0.8888888888888888,45.0,362880.0,3.851851851851852,2.0,0.5,0.625,0.5,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.0,21.0,362880.0,benchmark_puzzles/benchmarks3x3/15/puzzle1.txt,9.0,60.0,8.0,5.0,3.0,74.07407407407408,0.0,1.0,4.0,1.0,0.0,0.0,13.650396819628847,12.032363765186696,12.922847983320086,1.0,1.224744871391589,1.0,8.0,9.0,4.0,5.0,4.0,0.0,0.0,93.0,0.7703703703703704,810.0,9.0,27.0,0.0323443,0.032882761538461536,chuf
21,1.0,0.0,45.0,1.0,1.0,1.0,1.0,45.0,45.0,5.0,9.0,9.0,9.0,34.0,1.0,9.0,0.7555555555555555,0.7333333333333333,0.6666666666666666,0.7555555555555555,0.7333333333333333,0.6666666666666666,33.0,30.0,3.0,9.0,20.0,710.0,1.0,100.0,1.0,45.0,362880.0,4.395061728395062,3.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,10.0,362880.0,benchmark_puzzles/benchmarks3x3/15/puzzle10.txt,9.0,71.0,9.0,6.0,3.0,87.6543209876543,1.0,0.0,2.0,0.0,2.0,0.0,6.437735971942655,7.078920193865101,7.431165603202651,0.7817359599705715,0.7817359599705715,1.0,9.0,9.0,7.0,7.0,7.0,2.0,0.0,49.0,0.8790123456790123,810.0,15.0,27.0,0.0347234,0.03480032307692308,chuf
22,1.0,0.0,45.0,1.0,1.0,1.0,1.0,45.0,45.0,5.0,9.0,9.0,9.0,34.0,1.0,9.0,0.7555555555555555,0.7333333333333333,0.6666666666666666,0.7555555555555555,0.7333333333333333,0.6666666666666666,33.0,30.0,3.0,9.0,20.0,710.0,1.0,100.0,1.0,45.0,362880.0,4.395061728395062,3.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,10.0,362880.0,benchmark_puzzles/benchmarks3x3/15/puzzle11.txt,9.0,71.0,9.0,6.0,3.0,87.6543209876543,1.0,0.0,2.0,0.0,2.0,0.0,6.437735971942655,7.078920193865101,7.431165603202651,0.7817359599705715,0.7817359599705715,1.0,9.0,9.0,7.0,7.0,7.0,2.0,0.0,49.0,0.8790123456790123,810.0,12.0,27.0,0.0336621,0.03396979230769232,chuf
23,1.0,0.0,45.0,1.0,1.0,1.0,1.0,45.0,45.0,5.0,9.0,9.0,9.0,34.0,1.0,9.0,0.7555555555555555,0.7333333333333333,0.6666666666666666,0.7555555555555555,0.7333333333333333,0.6666666666666666,33.0,30.0,3.0,9.0,20.0,710.0,1.0,100.0,1.0,45.0,362880.0,4.395061728395062,3.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,10.0,362880.0,benchmark_puzzles/benchmarks3x3/15/puzzle12.txt,9.0,71.0,9.0,6.0,3.0,87.6543209876543,1.0,0.0,2.0,0.0,2.0,0.0,6.437735971942655,7.078920193865101,7.431165603202651,0.7817359599705715,0.7817359599705715,1.0,9.0,9.0,7.0,7.0,7.0,2.0,0.0,49.0,0.8790123456790123,810.0,13.0,27.0,0.0335906,0.03382136923076924,chuf
24,1.0,0.0,45.0,1.0,1.0,1.0,1.0,45.0,45.0,5.0,9.0,9.0,9.0,34.0,1.0,9.0,0.7555555555555555,0.7333333333333333,0.6666666666666666,0.7555555555555555,0.7333333333333333,0.6666666666666666,33.0,30.0,3.0,9.0,20.0,710.0,1.0,100.0,1.0,45.0,362880.0,4.395061728395062,3.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,10.0,362880.0,benchmark_puzzles/benchmarks3x3/15/puzzle13.txt,9.0,71.0,9.0,6.0,3.0,87.6543209876543,1.0,0.0,2.0,0.0,2.0,0.0,6.437735971942655,7.078920193865101,7.431165603202651,0.7817359599705715,0.7817359599705715,1.0,9.0,9.0,7.0,7.0,7.0,2.0,0.0,49.0,0.8790123456790123,810.0,18.0,27.0,0.0323178,0.032471646153846165,chuf
25,1.0,0.0,45.0,1.0,1.0,1.0,1.0,45.0,45.0,5.0,9.0,9.0,9.0,34.0,1.0,9.0,0.7555555555555555,0.7333333333333333,0.6666666666666666,0.7555555555555555,0.7333333333333333,0.6666666666666666,33.0,30.0,3.0,9.0,20.0,710.0,1.0,100.0,1.0,45.0,362880.0,4.395061728395062,3.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,10.0,362880.0,benchmark_puzzles/benchmarks3x3/15/puzzle14.txt,9.0,71.0,9.0,6.0,3.0,87.6543209876543,1.0,0.0,2.0,0.0,2.0,0.0,6.437735971942655,7.078920193865101,7.431165603202651,0.7817359599705715,0.7817359599705715,1.0,9.0,9.0,7.0,7.0,7.0,2.0,0.0,49.0,0.8790123456790123,810.0,14.0,27.0,0.032699200000000005,0.03277612307692308,chuf
26,1.0,0.0,45.0,1.0,1.0,1.0,1.0,45.0,45.0,5.0,9.0,9.0,9.0,34.0,1.0,9.0,0.7555555555555555,0.7333333333333333,0.6666666666666666,0.7555555555555555,0.7333333333333333,0.6666666666666666,33.0,30.0,3.0,9.0,20.0,710.0,1.0,100.0,1.0,45.0,362880.0,4.395061728395062,3.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,10.0,362880.0,benchmark_puzzles/benchmarks3x3/15/puzzle15.txt,9.0,71.0,9.0,6.0,3.0,87.6543209876543,1.0,0.0,2.0,0.0,2.0,0.0,6.437735971942655,7.078920193865101,7.431165603202651,0.7817359599705715,0.7817359599705715,1.0,9.0,9.0,7.0,7.0,7.0,2.0,0.0,49.0,0.8790123456790123,810.0,13.0,27.0,0.0330975,0.03317442307692308,chuf
27,1.0,0.0,45.0,1.0,1.0,1.0,1.0,45.0,45.0,5.0,9.0,9.0,9.0,34.0,1.0,9.0,0.7555555555555555,0.7333333333333333,0.6666666666666666,0.7555555555555555,0.7333333333333333,0.6666666666666666,33.0,30.0,3.0,9.0,20.0,710.0,1.0,100.0,1.0,45.0,362880.0,4.395061728395062,3.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,10.0,362880.0,benchmark_puzzles/benchmarks3x3/15/puzzle16.txt,9.0,71.0,9.0,6.0,3.0,87.6543209876543,1.0,0.0,2.0,0.0,2.0,0.0,6.437735971942655,7.078920193865101,7.431165603202651,0.7817359599705715,0.7817359599705715,1.0,9.0,9.0,7.0,7.0,7.0,2.0,0.0,49.0,0.8790123456790123,810.0,15.0,27.0,0.0345394,0.0345394,chuf
28,1.0,0.0,45.0,1.0,1.0,1.0,1.0,45.0,45.0,5.0,9.0,9.0,9.0,34.0,1.0,9.0,0.7555555555555555,0.7333333333333333,0.6666666666666666,0.7555555555555555,0.7333333333333333,0.6666666666666666,33.0,30.0,3.0,9.0,20.0,710.0,1.0,100.0,1.0,45.0,362880.0,4.395061728395062,3.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,10.0,362880.0,benchmark_puzzles/benchmarks3x3/15/puzzle17.txt,9.0,71.0,9.0,6.0,3.0,87.6543209876543,1.0,0.0,2.0,0.0,2.0,0.0,6.437735971942655,7.078920193865101,7.431165603202651,0.7817359599705715,0.7817359599705715,1.0,9.0,9.0,7.0,7.0,7.0,2.0,0.0,49.0,0.8790123456790123,810.0,13.0,27.0,0.0343721,0.03460286923076923,chuf
