,column_complete,column_empty,highest_column_sum,highest_max_column,highest_max_row,highest_max_subgrid,highest_occ_puzzle,highest_row_sum,highest_subgrid_sum,iqr_puzzle,largest_column,largest_row,largest_subgrid,least_column_sum,least_condition_bin,least_condition_for_solution,least_highest_column,least_highest_row,least_highest_subgrid,least_max_column,least_max_row,least_max_subgrid,least_row_sum,least_subgrid_sum,lowest_occ_puzzle,max_clique,max_degree,max_num_edges,max_occurence,maxmissing_num_edges,maxratio_row,mean_add,mean_mul,mean_puzzle,min_occurence,minmax_column,minmax_row,minmax_subgrid,minratio_column,minratio_row,minratio_subgrid,missing_domain,missing_nodes,multiply_size,name_puzzle,num_domain,num_nodes,occ_max,occ_min,order_puzzle,percent_puzzle,puzzle_diagonal,range_max_clique,rangeminmax_subgrid,rangemintotalsubgrid,row_complete,row_empty,sd_column_add,sd_row_add,sd_subgrid_add,sdsize_row,sdsizesubgrid,set_cover,size_diagonal,size_puzzle,smallest_column,smallest_row,smallest_subgrid,subgrids_complete,subgrids_empty,sum_puzzle,sum_ratio_puzzle,total_edges,flatintvarschuf,flatintconstraintschuf,flattimechuf,comtime,algo
329,1.0,0.0,136.0,1.0,0.9852941176470589,0.9632352941176471,9.0,134.0,131.0,11.0,16.0,15.0,15.0,91.0,1.0,16.0,0.6691176470588235,0.6791044776119403,0.6106870229007634,0.6691176470588235,0.6691176470588235,0.5882352941176471,91.0,80.0,3.0,16.0,39.0,3978.0,9.0,1014.0,0.9375,136.0,20922789888000.0,6.80078125,3.0,0.625,0.6666666666666666,0.6666666666666666,0.625,0.625,0.625,0.0,52.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle13.txt,16.0,204.0,15.0,11.0,4.0,79.6875,0.0,0.0,5.0,1.0,0.0,0.0,30.295420446001405,30.656361493171364,29.978117018918983,1.5275252316519468,1.2909944487358056,1.0,14.0,16.0,10.0,10.0,10.0,0.0,0.0,435.0,0.8000919117647058,4992.0,52.0,48.0,0.035428100000000004,0.3508953333333333,cplex
330,0.0,0.0,130.0,0.9558823529411765,0.9779411764705882,1.0,6.0,133.0,136.0,9.0,15.0,15.0,16.0,90.0,1.0,16.0,0.6923076923076923,0.6165413533834586,0.5882352941176471,0.6617647058823529,0.6029411764705882,0.5882352941176471,82.0,80.0,9.0,16.0,39.0,4056.0,6.0,936.0,0.9375,136.0,20922789888000.0,6.84765625,9.0,0.6666666666666666,0.6,0.6875,0.625,0.5625,0.6875,0.0,48.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle15.txt,16.0,208.0,16.0,11.0,4.0,81.25,0.0,0.0,5.0,0.0,0.0,0.0,29.42681600173556,29.44380240390157,30.9162174271045,1.505545305418162,1.3662601021279464,1.0,14.0,16.0,10.0,9.0,11.0,1.0,0.0,423.0,0.8056066176470589,4992.0,48.0,48.0,0.034382,0.338371,cplex
331,2.0,0.0,136.0,1.0,1.0,1.0,8.0,136.0,136.0,9.0,16.0,16.0,16.0,92.0,1.0,16.0,0.6764705882352942,0.7132352941176471,0.7720588235294118,0.6764705882352942,0.7132352941176471,0.7720588235294118,97.0,105.0,7.0,16.0,39.0,4348.0,8.0,644.0,1.0,136.0,20922789888000.0,7.3671875,7.0,0.6875,0.75,0.75,0.6875,0.75,0.75,0.0,33.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle16.txt,16.0,223.0,16.0,12.0,4.0,87.109375,0.0,0.0,4.0,0.0,2.0,0.0,22.192341021172147,22.544400635190993,20.12461179749811,1.2365947867699696,1.1236102527122116,1.0,13.0,16.0,11.0,12.0,12.0,1.0,0.0,290.0,0.8667279411764706,4992.0,33.0,48.0,0.0358218,0.341548,cplex
332,2.0,0.0,136.0,1.0,1.0,1.0,8.0,136.0,136.0,9.0,16.0,16.0,16.0,79.0,1.0,16.0,0.5808823529411765,0.6691176470588235,0.6323529411764706,0.5808823529411765,0.6691176470588235,0.6323529411764706,91.0,86.0,13.0,16.0,39.0,4348.0,8.0,644.0,1.0,136.0,20922789888000.0,7.46875,13.0,0.6875,0.75,0.75,0.6875,0.75,0.75,0.0,33.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle17.txt,16.0,223.0,16.0,12.0,4.0,87.109375,0.0,0.0,4.0,0.0,2.0,0.0,22.948311484725842,20.3193257762161,20.715332485866597,1.2365947867699696,1.1236102527122116,1.0,13.0,16.0,11.0,12.0,12.0,1.0,0.0,264.0,0.8786764705882353,4992.0,33.0,48.0,0.0362524,0.31627933333333336,cplex
333,1.0,0.0,136.0,1.0,0.9411764705882353,1.0,13.0,128.0,136.0,10.0,16.0,15.0,16.0,88.0,1.0,16.0,0.6470588235294118,0.5,0.5882352941176471,0.6470588235294118,0.47058823529411764,0.5882352941176471,64.0,80.0,15.0,16.0,39.0,4017.0,13.0,975.0,0.9375,136.0,20922789888000.0,6.91796875,15.0,0.6875,0.6,0.625,0.6875,0.5625,0.625,0.0,50.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle18.txt,16.0,206.0,15.0,11.0,4.0,80.46875,0.0,0.0,6.0,0.0,0.0,0.0,28.836825414736623,29.341736485763757,29.363029475856198,1.408308678285174,1.746424919657298,1.0,13.0,16.0,11.0,9.0,10.0,1.0,0.0,405.0,0.8138786764705882,4992.0,50.0,48.0,0.0367004,0.3223466666666667,cplex
334,0.0,0.0,133.0,0.9779411764705882,1.0,1.0,9.0,136.0,136.0,8.25,15.0,16.0,16.0,94.0,1.0,16.0,0.706766917293233,0.6176470588235294,0.6176470588235294,0.6911764705882353,0.6176470588235294,0.6176470588235294,84.0,84.0,13.0,16.0,39.0,4290.0,12.0,702.0,1.0,136.0,20922789888000.0,7.2890625,13.0,0.7333333333333333,0.75,0.6875,0.6875,0.75,0.6875,0.0,36.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle19.txt,16.0,220.0,16.0,8.0,4.0,85.9375,0.0,0.0,5.0,0.0,1.0,0.0,22.677080940897135,22.621892051727237,24.589123611873603,1.0,1.570562531918633,1.0,13.0,16.0,11.0,12.0,11.0,3.0,0.0,310.0,0.8575367647058824,4992.0,36.0,48.0,0.0350374,0.310605,cplex
335,2.0,0.0,136.0,1.0,1.0,1.0,4.0,136.0,136.0,9.0,16.0,16.0,16.0,100.0,1.0,16.0,0.7352941176470589,0.6985294117647058,0.7205882352941176,0.7352941176470589,0.6985294117647058,0.7205882352941176,95.0,98.0,10.0,16.0,39.0,4407.0,12.0,585.0,1.0,136.0,20922789888000.0,7.46875,10.0,0.8125,0.6875,0.75,0.8125,0.6875,0.75,0.0,30.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle2.txt,16.0,226.0,16.0,12.0,4.0,88.28125,0.0,0.0,4.0,0.0,3.0,0.0,19.140924742550972,20.239194648009097,20.81766077156605,1.4548768561863463,1.408308678285174,1.0,15.0,16.0,13.0,11.0,12.0,4.0,0.0,264.0,0.8786764705882353,4992.0,30.0,48.0,0.0352671,0.3109196666666667,cplex
336,1.0,0.0,136.0,1.0,0.9485294117647058,0.9558823529411765,3.0,129.0,130.0,9.0,16.0,15.0,15.0,72.0,1.0,16.0,0.5294117647058824,0.751937984496124,0.6846153846153846,0.5294117647058824,0.7132352941176471,0.6544117647058824,97.0,89.0,16.0,16.0,39.0,4192.0,9.0,800.0,0.9375,136.0,20922789888000.0,6.953125,16.0,0.625,0.8,0.7333333333333333,0.625,0.75,0.6875,0.0,41.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle20.txt,16.0,215.0,15.0,10.0,4.0,83.984375,0.0,0.0,4.0,1.0,0.0,0.0,28.431936268921255,26.153393661244042,28.374724668267707,0.8920949127381756,1.3647344063956182,1.0,14.0,16.0,10.0,12.0,11.0,0.0,0.0,396.0,0.8180147058823529,4992.0,41.0,48.0,0.0359071,0.3213766666666667,cplex
337,1.0,0.0,136.0,1.0,1.0,1.0,7.0,136.0,136.0,10.0,16.0,16.0,16.0,84.0,1.0,16.0,0.6176470588235294,0.5735294117647058,0.3602941176470588,0.6176470588235294,0.5735294117647058,0.3602941176470588,78.0,49.0,11.0,16.0,39.0,4231.0,7.0,761.0,1.0,136.0,20922789888000.0,7.1953125,11.0,0.6875,0.6875,0.4375,0.6875,0.6875,0.4375,0.0,39.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle3.txt,16.0,217.0,16.0,11.0,4.0,84.765625,0.0,0.0,9.0,0.0,1.0,0.0,25.790017448617593,26.78619047195775,29.06028217344078,1.459166428707386,2.0966242709015206,1.0,14.0,16.0,11.0,11.0,7.0,1.0,0.0,334.0,0.8465073529411765,4992.0,39.0,48.0,0.0361,0.3377716666666667,cplex
338,1.0,0.0,136.0,1.0,0.8970588235294118,0.9264705882352942,5.0,122.0,126.0,9.25,16.0,15.0,15.0,85.0,1.0,16.0,0.625,0.6885245901639344,0.6904761904761905,0.625,0.6176470588235294,0.6397058823529411,84.0,87.0,14.0,16.0,39.0,4114.0,13.0,878.0,0.9375,136.0,20922789888000.0,6.91015625,14.0,0.6875,0.7333333333333333,0.6666666666666666,0.6875,0.6875,0.625,0.0,45.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle4.txt,16.0,211.0,15.0,11.0,4.0,82.421875,0.0,0.0,5.0,1.0,0.0,0.0,28.114720343620707,26.878197484206414,27.596421869510547,1.2230426539304888,1.42448821218944,1.0,12.0,16.0,11.0,11.0,10.0,0.0,0.0,407.0,0.8129595588235294,4992.0,45.0,48.0,0.0380039,0.3459856666666667,cplex
339,2.0,0.0,136.0,1.0,1.0,0.9779411764705882,7.0,136.0,133.0,9.0,16.0,16.0,15.0,80.0,1.0,16.0,0.5882352941176471,0.7132352941176471,0.5263157894736842,0.5882352941176471,0.7132352941176471,0.5147058823529411,97.0,70.0,4.0,16.0,39.0,4270.0,7.0,722.0,1.0,136.0,20922789888000.0,7.38671875,4.0,0.625,0.6875,0.6,0.625,0.6875,0.5625,0.0,37.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle5.txt,16.0,219.0,16.0,10.0,4.0,85.546875,1.0,0.0,6.0,1.0,2.0,0.0,22.730761095924613,20.849160654568326,25.038720015208444,1.40089257261219,1.7404501333467348,1.0,16.0,16.0,10.0,11.0,9.0,0.0,0.0,285.0,0.8690257352941176,4992.0,37.0,48.0,0.038423,0.33758200000000005,cplex
340,2.0,0.0,136.0,1.0,1.0,1.0,3.0,136.0,136.0,9.0,16.0,16.0,16.0,94.0,1.0,16.0,0.6911764705882353,0.6470588235294118,0.6176470588235294,0.6911764705882353,0.6470588235294118,0.6176470588235294,88.0,84.0,16.0,16.0,39.0,4348.0,3.0,644.0,1.0,136.0,20922789888000.0,7.3515625,16.0,0.75,0.6875,0.625,0.75,0.6875,0.625,0.0,33.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle6.txt,16.0,223.0,16.0,12.0,4.0,87.109375,0.0,0.0,6.0,0.0,1.0,0.0,22.726636354727024,22.28508469806655,22.9128784747792,1.4361406616345072,1.6520189667999174,1.0,15.0,16.0,12.0,11.0,10.0,3.0,0.0,294.0,0.8648897058823529,4992.0,33.0,48.0,0.038242,0.315168,cplex
341,2.0,0.0,136.0,1.0,1.0,1.0,7.0,136.0,136.0,9.0,16.0,16.0,16.0,92.0,1.0,16.0,0.6764705882352942,0.7205882352941176,0.7352941176470589,0.6764705882352942,0.7205882352941176,0.7352941176470589,98.0,100.0,15.0,16.0,39.0,4368.0,8.0,624.0,1.0,136.0,20922789888000.0,7.3671875,15.0,0.75,0.6875,0.75,0.75,0.6875,0.75,0.0,32.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle7.txt,16.0,224.0,16.0,11.0,4.0,87.5,0.0,0.0,4.0,0.0,1.0,0.0,22.214859891523062,20.913512378364377,21.728437587640766,1.2649110640673518,1.0954451150103321,1.0,14.0,16.0,12.0,11.0,12.0,1.0,0.0,290.0,0.8667279411764706,4992.0,32.0,48.0,0.0373574,0.319654,cplex
342,1.0,0.0,136.0,1.0,0.9338235294117647,0.9779411764705882,13.0,127.0,133.0,11.0,16.0,15.0,15.0,58.0,1.0,16.0,0.4264705882352941,0.6141732283464567,0.631578947368421,0.4264705882352941,0.5735294117647058,0.6176470588235294,78.0,84.0,9.0,16.0,39.0,3978.0,15.0,1014.0,0.9375,136.0,20922789888000.0,6.87109375,9.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.625,0.625,0.0,52.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle8.txt,16.0,204.0,15.0,9.0,4.0,79.6875,0.0,0.0,5.0,1.0,0.0,0.0,32.64295482948809,29.007542122696297,30.254131949206542,1.390443574307614,1.570562531918633,1.0,14.0,16.0,8.0,10.0,10.0,0.0,0.0,417.0,0.8083639705882353,4992.0,52.0,48.0,0.0350211,0.3348953333333333,cplex
343,1.0,0.0,136.0,1.0,0.9779411764705882,1.0,13.0,133.0,136.0,10.0,16.0,15.0,16.0,96.0,1.0,16.0,0.7058823529411765,0.6917293233082706,0.5661764705882353,0.7058823529411765,0.6764705882352942,0.5661764705882353,92.0,77.0,2.0,16.0,39.0,4173.0,13.0,819.0,0.9375,136.0,20922789888000.0,7.3515625,2.0,0.6875,0.7333333333333333,0.6875,0.6875,0.6875,0.6875,0.0,42.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/20/puzzle1.txt,16.0,214.0,16.0,10.0,4.0,83.59375,0.0,0.0,5.0,0.0,0.0,0.0,21.552262062252307,22.053911217740946,23.127364743956456,1.3601470508735443,1.4548768561863463,1.0,14.0,16.0,11.0,11.0,11.0,2.0,0.0,294.0,0.8648897058823529,4992.0,42.0,48.0,0.034119300000000005,0.3208853333333333,cplex
344,0.0,0.0,133.0,0.9779411764705882,0.9338235294117647,0.9926470588235294,4.0,127.0,135.0,9.0,15.0,15.0,15.0,82.0,1.0,16.0,0.6165413533834586,0.6771653543307087,0.5851851851851851,0.6029411764705882,0.6323529411764706,0.5808823529411765,86.0,79.0,1.0,15.0,39.0,4017.0,5.0,975.0,0.9375,136.0,20922789888000.0,6.8515625,1.0,0.6666666666666666,0.7333333333333333,0.6666666666666666,0.625,0.6875,0.625,0.0,50.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/20/puzzle10.txt,16.0,206.0,16.0,8.0,4.0,80.46875,0.0,1.0,5.0,1.0,0.0,0.0,30.769302884530873,29.242520411209426,29.3981291921782,1.3601470508735443,1.4548768561863463,1.0,15.0,16.0,10.0,11.0,10.0,0.0,0.0,422.0,0.8060661764705882,4992.0,50.0,48.0,0.0361477,0.33879000000000004,cplex
345,0.0,0.0,130.0,0.9558823529411765,0.9852941176470589,0.9852941176470589,16.0,134.0,134.0,10.0,14.0,15.0,15.0,95.0,1.0,16.0,0.7307692307692307,0.6194029850746269,0.6194029850746269,0.6985294117647058,0.6102941176470589,0.6102941176470589,83.0,83.0,8.0,15.0,39.0,4056.0,16.0,936.0,0.9375,136.0,20922789888000.0,7.0625,8.0,0.7142857142857143,0.6666666666666666,0.6,0.625,0.625,0.5625,0.0,48.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/20/puzzle11.txt,16.0,208.0,16.0,11.0,4.0,81.25,0.0,1.0,6.0,1.0,0.0,0.0,24.957463813456688,27.076281133124617,27.303845882952093,1.8257418583505538,1.7126976771553504,1.0,14.0,16.0,10.0,10.0,9.0,0.0,0.0,368.0,0.8308823529411765,4992.0,48.0,48.0,0.0373096,0.3315940000000001,cplex
346,0.0,0.0,135.0,0.9926470588235294,0.9852941176470589,0.9926470588235294,4.0,134.0,135.0,9.25,15.0,15.0,15.0,88.0,1.0,16.0,0.6518518518518519,0.6343283582089553,0.5333333333333333,0.6470588235294118,0.625,0.5294117647058824,85.0,72.0,2.0,15.0,39.0,3978.0,4.0,1014.0,0.9375,136.0,20922789888000.0,6.79296875,2.0,0.6666666666666666,0.7333333333333333,0.6,0.625,0.6875,0.5625,0.0,52.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/20/puzzle12.txt,16.0,204.0,15.0,10.0,4.0,79.6875,0.0,1.0,6.0,1.0,0.0,0.0,30.648205493960003,30.37782908635836,31.16588679951206,1.4832396974191326,1.570562531918633,1.0,14.0,16.0,10.0,11.0,9.0,0.0,0.0,437.0,0.7991727941176471,4992.0,52.0,48.0,0.0343856,0.3535453333333333,cplex
347,2.0,0.0,136.0,1.0,0.9632352941176471,0.9926470588235294,7.0,131.0,135.0,10.0,16.0,15.0,15.0,83.0,1.0,16.0,0.6102941176470589,0.5572519083969466,0.5185185185185185,0.6102941176470589,0.5367647058823529,0.5147058823529411,73.0,70.0,12.0,16.0,39.0,4056.0,7.0,936.0,0.9375,136.0,20922789888000.0,6.9453125,12.0,0.625,0.6666666666666666,0.6,0.625,0.625,0.5625,0.0,48.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/20/puzzle13.txt,16.0,208.0,16.0,11.0,4.0,81.25,0.0,0.0,6.0,1.0,0.0,0.0,30.44667469527666,27.953085697289307,29.47456530637899,1.4142135623730951,1.6733200530681511,1.0,13.0,16.0,10.0,10.0,9.0,0.0,0.0,398.0,0.8170955882352942,4992.0,48.0,48.0,0.034938599999999986,0.3527713333333334,cplex
348,2.0,0.0,136.0,1.0,0.9264705882352942,0.9779411764705882,1.0,126.0,133.0,9.0,16.0,15.0,15.0,81.0,1.0,16.0,0.5955882352941176,0.5317460317460317,0.46616541353383456,0.5955882352941176,0.49264705882352944,0.45588235294117646,67.0,62.0,8.0,16.0,39.0,4056.0,16.0,936.0,0.9375,136.0,20922789888000.0,6.8203125,8.0,0.625,0.6666666666666666,0.6,0.625,0.625,0.5625,0.0,48.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/20/puzzle14.txt,16.0,208.0,15.0,10.0,4.0,81.25,0.0,0.0,6.0,1.0,0.0,0.0,32.0058588386564,30.401480227120523,31.513885828313843,1.4142135623730951,1.6733200530681511,1.0,13.0,16.0,10.0,10.0,9.0,0.0,0.0,430.0,0.8023897058823529,4992.0,48.0,48.0,0.0339408,0.3527486666666667,cplex
