,column_complete,column_empty,highest_column_sum,highest_max_column,highest_max_row,highest_max_subgrid,highest_occ_puzzle,highest_row_sum,highest_subgrid_sum,iqr_puzzle,largest_column,largest_row,largest_subgrid,least_column_sum,least_condition_bin,least_condition_for_solution,least_highest_column,least_highest_row,least_highest_subgrid,least_max_column,least_max_row,least_max_subgrid,least_row_sum,least_subgrid_sum,lowest_occ_puzzle,max_clique,max_degree,max_num_edges,max_occurence,maxmissing_num_edges,maxratio_row,mean_add,mean_mul,mean_puzzle,min_occurence,minmax_column,minmax_row,minmax_subgrid,minratio_column,minratio_row,minratio_subgrid,missing_domain,missing_nodes,multiply_size,name_puzzle,num_domain,num_nodes,occ_max,occ_min,order_puzzle,percent_puzzle,puzzle_diagonal,range_max_clique,rangeminmax_subgrid,rangemintotalsubgrid,row_complete,row_empty,sd_column_add,sd_row_add,sd_subgrid_add,sdsize_row,sdsizesubgrid,set_cover,size_diagonal,size_puzzle,smallest_column,smallest_row,smallest_subgrid,subgrids_complete,subgrids_empty,sum_puzzle,sum_ratio_puzzle,total_edges,flatintvarschuf,flatintconstraintschuf,flattimechuf,comtime,algo
391,4.0,0.0,136.0,1.0,1.0,1.0,9.0,136.0,136.0,9.0,16.0,16.0,16.0,76.0,1.0,16.0,0.5588235294117647,0.7867647058823529,0.7426470588235294,0.5588235294117647,0.7867647058823529,0.7426470588235294,107.0,101.0,16.0,16.0,39.0,4543.0,9.0,449.0,1.0,136.0,20922789888000.0,7.76953125,16.0,0.5625,0.8125,0.8125,0.5625,0.8125,0.8125,0.0,23.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/10/puzzle2.txt,16.0,233.0,16.0,12.0,4.0,91.015625,0.0,0.0,3.0,0.0,3.0,0.0,18.75,15.55434023030228,15.706288549495072,0.963932916061417,1.0307764064044151,1.0,13.0,16.0,9.0,13.0,13.0,3.0,0.0,187.0,0.9140625,4992.0,23.0,48.0,0.0350772,0.001927,sima
392,4.0,0.0,136.0,1.0,1.0,1.0,4.0,136.0,136.0,9.0,16.0,16.0,16.0,86.0,1.0,16.0,0.6323529411764706,0.7720588235294118,0.7132352941176471,0.6323529411764706,0.7720588235294118,0.7132352941176471,105.0,97.0,10.0,16.0,39.0,4387.0,11.0,605.0,1.0,136.0,20922789888000.0,7.3984375,10.0,0.6875,0.75,0.6875,0.6875,0.75,0.6875,0.0,31.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/10/puzzle20.txt,16.0,225.0,16.0,11.0,4.0,87.890625,0.0,0.0,5.0,0.0,3.0,0.0,22.931964590937252,20.92247595290768,21.453437952924933,1.2365947867699696,1.4361406616345072,1.0,15.0,16.0,11.0,12.0,11.0,4.0,0.0,282.0,0.8704044117647058,4992.0,31.0,48.0,0.0334538,0.0024230000000000002,sima
393,2.0,0.0,136.0,1.0,1.0,1.0,4.0,136.0,136.0,9.0,16.0,16.0,16.0,91.0,1.0,16.0,0.6691176470588235,0.5588235294117647,0.6691176470588235,0.6691176470588235,0.5588235294117647,0.6691176470588235,76.0,91.0,5.0,16.0,39.0,4407.0,4.0,585.0,1.0,136.0,20922789888000.0,7.375,5.0,0.75,0.6875,0.6875,0.75,0.6875,0.6875,0.0,30.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/10/puzzle3.txt,16.0,226.0,16.0,11.0,4.0,88.28125,1.0,0.0,5.0,0.0,1.0,0.0,21.988633427296023,22.991846380836837,22.56379843909265,1.0878112581387147,1.3601470508735443,1.0,16.0,16.0,12.0,11.0,11.0,2.0,0.0,288.0,0.8676470588235294,4992.0,30.0,48.0,0.034487300000000005,0.005417333333333333,sima
394,2.0,0.0,136.0,1.0,1.0,1.0,8.0,136.0,136.0,8.0,16.0,16.0,16.0,104.0,1.0,16.0,0.7647058823529411,0.7867647058823529,0.8382352941176471,0.7647058823529411,0.7867647058823529,0.8382352941176471,107.0,114.0,1.0,16.0,39.0,4524.0,8.0,468.0,1.0,136.0,20922789888000.0,7.93359375,1.0,0.75,0.8125,0.75,0.75,0.8125,0.75,0.0,24.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/10/puzzle4.txt,16.0,232.0,16.0,11.0,4.0,90.625,1.0,0.0,4.0,0.0,3.0,0.0,13.599172768959146,12.925265954710564,12.126932835634904,0.9660917830792959,1.1547005383792515,1.0,16.0,16.0,12.0,13.0,12.0,3.0,0.0,145.0,0.9333639705882353,4992.0,24.0,48.0,0.0356001,0.002490666666666666,sima
395,2.0,0.0,136.0,1.0,1.0,1.0,8.0,136.0,136.0,8.25,16.0,16.0,16.0,100.0,1.0,16.0,0.7352941176470589,0.8235294117647058,0.7941176470588235,0.7352941176470589,0.8235294117647058,0.7941176470588235,112.0,108.0,3.0,16.0,39.0,4524.0,8.0,468.0,1.0,136.0,20922789888000.0,7.8359375,3.0,0.75,0.8125,0.75,0.75,0.8125,0.75,0.0,24.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/10/puzzle5.txt,16.0,232.0,16.0,12.0,4.0,90.625,1.0,0.0,4.0,0.0,3.0,0.0,14.115594213493104,12.60456266595553,14.13329402510257,0.9660917830792959,1.1547005383792515,1.0,16.0,16.0,12.0,13.0,12.0,3.0,0.0,170.0,0.921875,4992.0,24.0,48.0,0.0354203,0.0020166666666666666,sima
396,5.0,0.0,136.0,1.0,1.0,1.0,9.0,136.0,136.0,8.0,16.0,16.0,16.0,105.0,1.0,16.0,0.7720588235294118,0.75,0.75,0.7720588235294118,0.75,0.75,102.0,102.0,5.0,16.0,39.0,4602.0,9.0,390.0,1.0,136.0,20922789888000.0,7.94140625,5.0,0.75,0.75,0.8125,0.75,0.75,0.8125,0.0,20.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/10/puzzle6.txt,16.0,236.0,16.0,13.0,4.0,92.1875,0.0,0.0,3.0,0.0,4.0,0.0,13.329947486768281,12.572290960680158,13.745453793891274,1.0645812948447542,1.1832159566199232,1.0,15.0,16.0,12.0,12.0,13.0,6.0,0.0,143.0,0.9342830882352942,4992.0,20.0,48.0,0.0344426,0.0021016666666666666,sima
397,4.0,0.0,136.0,1.0,1.0,1.0,1.0,136.0,136.0,9.0,16.0,16.0,16.0,102.0,1.0,16.0,0.75,0.8088235294117647,0.7647058823529411,0.75,0.8088235294117647,0.7647058823529411,110.0,104.0,3.0,16.0,39.0,4563.0,1.0,429.0,1.0,136.0,20922789888000.0,7.6875,3.0,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.0,22.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/10/puzzle7.txt,16.0,234.0,16.0,13.0,4.0,91.40625,0.0,0.0,3.0,0.0,4.0,0.0,17.388933262279203,16.00390577327922,17.98610574860495,1.02469507659596,1.2041594578792296,1.0,15.0,16.0,13.0,13.0,13.0,6.0,0.0,208.0,0.9044117647058824,4992.0,22.0,48.0,0.0361274,0.003616,sima
398,2.0,0.0,136.0,1.0,1.0,1.0,2.0,136.0,136.0,9.0,16.0,16.0,16.0,106.0,1.0,16.0,0.7794117647058824,0.6470588235294118,0.75,0.7794117647058824,0.6470588235294118,0.75,88.0,102.0,16.0,16.0,39.0,4524.0,6.0,468.0,1.0,136.0,20922789888000.0,7.60546875,16.0,0.8125,0.625,0.75,0.8125,0.625,0.75,0.0,24.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/10/puzzle8.txt,16.0,232.0,16.0,12.0,4.0,90.625,0.0,0.0,4.0,0.0,3.0,0.0,16.637683131974836,18.988483351758244,16.720122607205965,1.4605934866804429,1.0954451150103321,1.0,15.0,16.0,13.0,10.0,12.0,2.0,0.0,229.0,0.8947610294117647,4992.0,24.0,48.0,0.0353385,0.0027966666666666674,sima
399,4.0,0.0,136.0,1.0,1.0,1.0,1.0,136.0,136.0,8.0,16.0,16.0,16.0,101.0,1.0,16.0,0.7426470588235294,0.7941176470588235,0.6323529411764706,0.7426470588235294,0.7941176470588235,0.6323529411764706,108.0,86.0,15.0,16.0,39.0,4621.0,5.0,371.0,1.0,136.0,20922789888000.0,7.85546875,15.0,0.8125,0.75,0.75,0.8125,0.75,0.75,0.0,19.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/10/puzzle9.txt,16.0,237.0,16.0,13.0,4.0,92.578125,1.0,0.0,4.0,0.0,3.0,0.0,13.690781570093067,13.315873985585775,16.242305870780786,0.9810708435174292,1.2230426539304888,1.0,16.0,16.0,13.0,12.0,12.0,6.0,0.0,165.0,0.9241727941176471,4992.0,19.0,48.0,0.035175800000000014,0.0020476666666666673,sima
400,2.0,0.0,136.0,1.0,1.0,1.0,4.0,136.0,136.0,9.0,16.0,16.0,16.0,93.0,1.0,16.0,0.6838235294117647,0.6102941176470589,0.6544117647058824,0.6838235294117647,0.6102941176470589,0.6544117647058824,83.0,89.0,11.0,16.0,39.0,4407.0,4.0,585.0,1.0,136.0,20922789888000.0,7.33984375,11.0,0.8125,0.6875,0.75,0.8125,0.6875,0.75,0.0,30.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle1.txt,16.0,226.0,16.0,11.0,4.0,88.28125,0.0,0.0,4.0,0.0,3.0,0.0,22.294898519616545,24.92112557650637,23.177305710543667,1.4548768561863463,1.408308678285174,1.0,15.0,16.0,13.0,11.0,12.0,4.0,0.0,297.0,0.8635110294117647,4992.0,30.0,48.0,0.0344115,0.011387666666666666,sima
401,0.0,0.0,130.0,0.9558823529411765,1.0,1.0,2.0,136.0,136.0,9.0,15.0,16.0,16.0,102.0,1.0,16.0,0.7846153846153846,0.75,0.7647058823529411,0.75,0.75,0.7647058823529411,102.0,104.0,6.0,16.0,39.0,4387.0,2.0,605.0,1.0,136.0,20922789888000.0,7.453125,6.0,0.8,0.8125,0.8125,0.75,0.8125,0.8125,0.0,31.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle10.txt,16.0,225.0,16.0,12.0,4.0,87.890625,0.0,0.0,3.0,0.0,1.0,0.0,18.439088914585774,18.844760545042753,19.74525259397813,0.8539125638299665,0.9979144919948469,1.0,14.0,16.0,12.0,13.0,13.0,1.0,0.0,268.0,0.8768382352941176,4992.0,31.0,48.0,0.0363645,0.004248666666666667,sima
402,0.0,0.0,132.0,0.9705882352941176,1.0,1.0,3.0,136.0,136.0,9.0,15.0,16.0,16.0,85.0,1.0,16.0,0.6439393939393939,0.5073529411764706,0.6029411764705882,0.625,0.5073529411764706,0.6029411764705882,69.0,82.0,15.0,16.0,39.0,4095.0,7.0,897.0,1.0,136.0,20922789888000.0,6.8125,15.0,0.7333333333333333,0.625,0.625,0.6875,0.625,0.625,0.0,46.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle11.txt,16.0,210.0,15.0,11.0,4.0,82.03125,0.0,0.0,6.0,0.0,1.0,0.0,29.85381047705636,32.264531609803356,30.27168644129362,1.5864005379054391,1.5438048235879214,1.0,14.0,16.0,11.0,10.0,10.0,1.0,0.0,432.0,0.8014705882352942,4992.0,46.0,48.0,0.0364831,0.13601033333333332,sima
403,0.0,0.0,131.0,0.9632352941176471,1.0,1.0,2.0,136.0,136.0,10.0,15.0,16.0,16.0,97.0,1.0,16.0,0.7404580152671756,0.6838235294117647,0.6985294117647058,0.7132352941176471,0.6838235294117647,0.6985294117647058,93.0,95.0,5.0,16.0,39.0,4212.0,15.0,780.0,1.0,136.0,20922789888000.0,7.2578125,5.0,0.6666666666666666,0.625,0.6875,0.625,0.625,0.6875,0.0,40.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle12.txt,16.0,216.0,15.0,11.0,4.0,84.375,0.0,0.0,5.0,0.0,2.0,0.0,21.9260119492807,24.302777619029477,22.715633383201094,1.7511900715418263,1.3165611772087666,1.0,15.0,16.0,10.0,10.0,11.0,2.0,0.0,318.0,0.8538602941176471,4992.0,40.0,48.0,0.036793300000000015,0.07039066666666667,sima
404,1.0,0.0,136.0,1.0,0.9852941176470589,0.9632352941176471,9.0,134.0,131.0,11.0,16.0,15.0,15.0,91.0,1.0,16.0,0.6691176470588235,0.6791044776119403,0.6106870229007634,0.6691176470588235,0.6691176470588235,0.5882352941176471,91.0,80.0,3.0,16.0,39.0,3978.0,9.0,1014.0,0.9375,136.0,20922789888000.0,6.80078125,3.0,0.625,0.6666666666666666,0.6666666666666666,0.625,0.625,0.625,0.0,52.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle13.txt,16.0,204.0,15.0,11.0,4.0,79.6875,0.0,0.0,5.0,1.0,0.0,0.0,30.295420446001405,30.656361493171364,29.978117018918983,1.5275252316519468,1.2909944487358056,1.0,14.0,16.0,10.0,10.0,10.0,0.0,0.0,435.0,0.8000919117647058,4992.0,52.0,48.0,0.035428100000000004,0.247749,sima
405,2.0,0.0,136.0,1.0,1.0,1.0,5.0,136.0,136.0,9.0,16.0,16.0,16.0,102.0,1.0,16.0,0.75,0.7426470588235294,0.75,0.75,0.7426470588235294,0.75,101.0,102.0,7.0,16.0,39.0,4485.0,14.0,507.0,1.0,136.0,20922789888000.0,7.625,7.0,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.0,26.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle14.txt,16.0,230.0,16.0,13.0,4.0,89.84375,0.0,0.0,3.0,0.0,3.0,0.0,17.406895185529212,17.21554530068682,16.80029761641144,1.1474609652039003,0.9574271077563381,1.0,13.0,16.0,13.0,13.0,13.0,2.0,0.0,224.0,0.8970588235294118,4992.0,26.0,48.0,0.0367155,0.0017413333333333332,sima
406,0.0,0.0,130.0,0.9558823529411765,0.9779411764705882,1.0,6.0,133.0,136.0,9.0,15.0,15.0,16.0,90.0,1.0,16.0,0.6923076923076923,0.6165413533834586,0.5882352941176471,0.6617647058823529,0.6029411764705882,0.5882352941176471,82.0,80.0,9.0,16.0,39.0,4056.0,6.0,936.0,0.9375,136.0,20922789888000.0,6.84765625,9.0,0.6666666666666666,0.6,0.6875,0.625,0.5625,0.6875,0.0,48.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle15.txt,16.0,208.0,16.0,11.0,4.0,81.25,0.0,0.0,5.0,0.0,0.0,0.0,29.42681600173556,29.44380240390157,30.9162174271045,1.505545305418162,1.3662601021279464,1.0,14.0,16.0,10.0,9.0,11.0,1.0,0.0,423.0,0.8056066176470589,4992.0,48.0,48.0,0.034382,0.07968333333333334,sima
407,2.0,0.0,136.0,1.0,1.0,1.0,8.0,136.0,136.0,9.0,16.0,16.0,16.0,92.0,1.0,16.0,0.6764705882352942,0.7132352941176471,0.7720588235294118,0.6764705882352942,0.7132352941176471,0.7720588235294118,97.0,105.0,7.0,16.0,39.0,4348.0,8.0,644.0,1.0,136.0,20922789888000.0,7.3671875,7.0,0.6875,0.75,0.75,0.6875,0.75,0.75,0.0,33.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle16.txt,16.0,223.0,16.0,12.0,4.0,87.109375,0.0,0.0,4.0,0.0,2.0,0.0,22.192341021172147,22.544400635190993,20.12461179749811,1.2365947867699696,1.1236102527122116,1.0,13.0,16.0,11.0,12.0,12.0,1.0,0.0,290.0,0.8667279411764706,4992.0,33.0,48.0,0.0358218,0.013402333333333334,sima
408,2.0,0.0,136.0,1.0,1.0,1.0,8.0,136.0,136.0,9.0,16.0,16.0,16.0,79.0,1.0,16.0,0.5808823529411765,0.6691176470588235,0.6323529411764706,0.5808823529411765,0.6691176470588235,0.6323529411764706,91.0,86.0,13.0,16.0,39.0,4348.0,8.0,644.0,1.0,136.0,20922789888000.0,7.46875,13.0,0.6875,0.75,0.75,0.6875,0.75,0.75,0.0,33.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle17.txt,16.0,223.0,16.0,12.0,4.0,87.109375,0.0,0.0,4.0,0.0,2.0,0.0,22.948311484725842,20.3193257762161,20.715332485866597,1.2365947867699696,1.1236102527122116,1.0,13.0,16.0,11.0,12.0,12.0,1.0,0.0,264.0,0.8786764705882353,4992.0,33.0,48.0,0.0362524,0.011483333333333332,sima
409,1.0,0.0,136.0,1.0,0.9411764705882353,1.0,13.0,128.0,136.0,10.0,16.0,15.0,16.0,88.0,1.0,16.0,0.6470588235294118,0.5,0.5882352941176471,0.6470588235294118,0.47058823529411764,0.5882352941176471,64.0,80.0,15.0,16.0,39.0,4017.0,13.0,975.0,0.9375,136.0,20922789888000.0,6.91796875,15.0,0.6875,0.6,0.625,0.6875,0.5625,0.625,0.0,50.0,20922789888000.0,benchmark_puzzles/benchmarks4x4/15/puzzle18.txt,16.0,206.0,15.0,11.0,4.0,80.46875,0.0,0.0,6.0,0.0,0.0,0.0,28.836825414736623,29.341736485763757,29.363029475856198,1.408308678285174,1.746424919657298,1.0,13.0,16.0,11.0,9.0,10.0,1.0,0.0,405.0,0.8138786764705882,4992.0,50.0,48.0,0.0367004,0.28741500000000003,sima
